supplier_id,drop_ship_fee,supplier_name,product_id,product_sku,title,warranty,description,condition,details,manufacturer,brand_name,case_pack_quantity,country_of_origin,product_last_update,item_id,item_sku,mpn,upc,item_name,item_weight,ship_alone,ship_freight,ship_weight,ship_cost,max_ship_single_box,map,price,custom_price,prepay_price,street_price,msrp,qty_avail,stock,est_avail,qty_on_order,item_last_update,item_discontinued_date,categories,attributes,image_file,image_width,image_height,additional_images,folder_paths,is_customized
16,0.00,Orchid,113903,403247,"Roberto Cavalli by Roberto Cavalli - Eau De Toilette Spray 3.4 oz",,"Launched in 2003, Roberto Cavalli by Robert Cavalli is a woody arid aroma. Sophisticated and refined, this masculine scent possesses a blend of woodsy notes giving it an exciting scent. This masculine scent is recommended for evening wear.",new,,,"Roberto Cavalli",12,,"2011-02-07 03:16:12",161374,403247,1585M,,"Roberto Cavalli by Roberto Cavalli - Eau De Toilette Spray 3.4 oz",,0,0,,6.95,,,24.98,,24.27,,79.00,150,in-stock,,0,"2011-02-04 02:52:32",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_1585M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113907,401058,"ROCABAR by Hermes - Eau De Toilette Spray 3.4 oz",,"Launched by the design house of Hermes in 1998, ROCABAR is classified as a luxurious, woody, arid fragrance. This masculine scent possesses a blend of juniper berries and cedarwood combined with lower notes of balsam and vanilla. It is recommended for romantic wear.",new,,,Hermes,12,,"2011-02-07 03:16:12",161378,401058,1111M,,"ROCABAR by Hermes - Eau De Toilette Spray 3.4 oz",,0,0,,6.95,,,84.10,,81.71,,100.00,150,in-stock,,0,"2011-01-12 02:48:21",,"Catalog||Health & beauty||Perfume & fragrances||Men's||G-L",,http://images.doba.com/products/16/images_products_Parent_1111M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113910,401073,"Rochas Man by Rochas - Eau De Toilette Spray 3.4 oz",,"Launched by the design house of Rochas in 1999, ROCHAS MAN is classified as a sharp, oriental, woody fragrance. This masculine scent possesses a blend of coffee and lavender, with low notes of amber and sandalwood. It is recommended for daytime wear.",new,,,Rochas,12,,"2011-02-07 03:16:12",161381,401073,1118M,,"Rochas Man by Rochas - Eau De Toilette Spray 3.4 oz",,0,0,,6.95,,,35.36,,34.35,,63.00,150,in-stock,,0,"2010-12-27 02:46:20",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_1118M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113922,401094,"ROMANCE by Ralph Lauren - Eau De Toilette Spray 1.7 oz",,"Launched by the design house of Ralph Lauren in 1999, ROMANCE is classified as a refreshing, spicy, lavender, amber fragrance. This masculine scent possesses a blend of warm and sexy citrus and lavender, with sweet spices and woods. It is recommended for romantic wear.",new,,,"Ralph Lauren",12,,"2011-02-07 03:16:12",161393,401094,1121M,,"ROMANCE by Ralph Lauren - Eau De Toilette Spray 1.7 oz",,0,0,,6.95,,,44.88,,43.60,,57.50,150,in-stock,,0,"2011-01-12 02:48:21",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_1121M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113928,415709,"Romance Silver by Ralph Lauren - Eau De Toilette Spray 1.7 oz",,"Romance Silver by Ralph Lauren is sexy and simple. Notes  include Cabernet Grapes, Crushed Leaves, Silver Cypress, Bergamot, Tobacco Flower, Violet, Mate, Suede Musk Accord, Guaicwood, Driftwood, Nutmag.",new,,,"Ralph Lauren",12,,"2011-02-07 03:16:12",161399,415709,60234M,,"Romance Silver by Ralph Lauren - Eau De Toilette Spray 1.7 oz",,0,0,,6.95,,,29.78,,28.94,,50.00,150,in-stock,,0,"2011-01-18 02:48:54",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_60234M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113929,415708,"Romance Silver by Ralph Lauren - Eau De Toilette Spray 3.4 oz",,"Romance Silver by Ralph Lauren is sexy and simple. Notes  include Cabernet Grapes, Crushed Leaves, Silver Cypress, Bergamot, Tobacco Flower, Violet, Mate, Suede Musk Accord, Guaicwood, Driftwood, Nutmag.",new,,,"Ralph Lauren",12,,"2011-02-07 03:16:12",161400,415708,60234M,,"Romance Silver by Ralph Lauren - Eau De Toilette Spray 3.4 oz",,0,0,,6.95,,,55.88,,54.29,,75.00,150,in-stock,,0,"2011-01-12 02:49:11",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_60234M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113940,401122,"ROSE NOIRE by Giorgio Valenti - Eau De Toilette Spray 3.4 oz",,"Rose Noire by the design house of Giorgio Valente was introduced in 2000 as an oriental, woody aroma for men. A refined,sophisticed aroma possesses a manly blend of berries, citrus with a hint of sandalwood. Rose Noire is perfect for an evening out on the town.",new,,,"Giorgio Valenti",12,,"2011-02-07 03:16:12",161411,401122,1124M,,"ROSE NOIRE by Giorgio Valenti - Eau De Toilette Spray 3.4 oz",,0,0,,6.95,,,9.86,,9.58,,40.00,150,in-stock,,0,"2010-04-01 16:54:25",,"Catalog||Health & beauty||Perfume & fragrances||Men's||G-L",,http://images.doba.com/products/16/images_products_Parent_1124M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113947,401133,"ROYAL BAIN De Caron Champagne by Caron - Eau De Toilette 4 oz",,"Launched by the design house of Caron in 1941, ROYAL BAIN CHAMPAGNE is classified as a refreshing, subtle, oriental fragrance. This masculine scent possesses a blend of fresh, light, oriental resins, night florals, musk and vanilla. It is recommended for evening wear.",new,,,Caron,12,,"2011-02-07 03:16:12",161418,401133,1126M,,"ROYAL BAIN De Caron Champagne by Caron - Eau De Toilette 4 oz",,0,0,,6.95,,,17.09,,16.61,,50.00,150,in-stock,,0,"2011-02-04 02:51:58",,"Catalog||Health & beauty||Perfume & fragrances||Men's||A-F",,http://images.doba.com/products/16/images_products_Parent_1126M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113949,401132,"ROYAL BAIN De Caron Champagne by Caron - Eau De Toilette 8 oz",,"Launched by the design house of Caron in 1941, ROYAL BAIN CHAMPAGNE is classified as a refreshing, subtle, oriental fragrance. This masculine scent possesses a blend of fresh, light, oriental resins, night florals, musk and vanilla. It is recommended for evening wear.",new,,,Caron,12,,"2011-02-07 03:16:12",161420,401132,1126M,,"ROYAL BAIN De Caron Champagne by Caron - Eau De Toilette 8 oz",,0,0,,6.95,,,27.40,,26.61,,80.00,150,in-stock,,0,"2010-12-30 02:44:16",,"Catalog||Health & beauty||Perfume & fragrances||Men's||A-F",,http://images.doba.com/products/16/images_products_Parent_1126M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113952,401148,"ROYAL COPENHAGEN by Royal Copenhagen - Cologne Spray Special 1 oz",,"Launched by the design house of Royal Copenhagen in 1970, ROYAL COPENHAGEN is classified as a refined, oriental, woody fragrance. This masculine scent possesses a blend of orange, lemon, jasmine, moss, and amber. It is recommended for evening wear.",new,,,"Royal Copenhagen",12,,"2011-02-07 03:16:12",161423,401148,1127M,,"ROYAL COPENHAGEN by Royal Copenhagen - Cologne Spray Special 1 oz",,0,0,,6.95,,,6.28,,6.10,,19.50,150,in-stock,,0,"2010-12-09 02:52:23",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_1127M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113954,401143,"ROYAL COPENHAGEN by Royal Copenhagen - After Shave 2 oz",,"Launched by the design house of Royal Copenhagen in 1970, ROYAL COPENHAGEN is classified as a refined, oriental, woody fragrance. This masculine scent possesses a blend of orange, lemon, jasmine, moss, and amber. It is recommended for evening wear.",new,,,"Royal Copenhagen",12,,"2011-02-07 03:16:12",161425,401143,RYCMA2,,"ROYAL COPENHAGEN by Royal Copenhagen - After Shave 2 oz",,0,0,,6.95,,,7.85,,7.63,,27.00,150,in-stock,,0,"2011-01-18 02:48:21",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_SKU_full_RYCMA2.jpg,1500,1500,,MensFragrance,0
16,0.00,Orchid,113956,401154,"ROYAL COPENHAGEN by Royal Copenhagen - Cologne Spray 3.3 oz",,"Launched by the design house of Royal Copenhagen in 1970, ROYAL COPENHAGEN is classified as a refined, oriental, woody fragrance. This masculine scent possesses a blend of orange, lemon, jasmine, moss, and amber. It is recommended for evening wear.",new,,,"Royal Copenhagen",12,,"2011-02-07 03:16:12",161427,401154,1127M,,"ROYAL COPENHAGEN by Royal Copenhagen - Cologne Spray 3.3 oz",,0,0,,6.95,,,14.00,,13.60,,45.00,150,in-stock,,0,"2010-12-14 03:27:18",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_1127M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113959,401152,"ROYAL COPENHAGEN by Royal Copenhagen - Cologne 8 oz",,"Launched by the design house of Royal Copenhagen in 1970, ROYAL COPENHAGEN is classified as a refined, oriental, woody fragrance. This masculine scent possesses a blend of orange, lemon, jasmine, moss, and amber. It is recommended for evening wear.",new,,,"Royal Copenhagen",12,,"2011-02-07 03:16:12",161430,401152,1127M,,"ROYAL COPENHAGEN by Royal Copenhagen - Cologne 8 oz",,0,0,,6.95,,,14.69,,14.27,,60.00,150,in-stock,,0,"2011-01-12 02:48:22",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_1127M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113960,401144,"ROYAL COPENHAGEN by Royal Copenhagen - After Shave 8 oz",,"Launched by the design house of Royal Copenhagen in 1970, ROYAL COPENHAGEN is classified as a refined, oriental, woody fragrance. This masculine scent possesses a blend of orange, lemon, jasmine, moss, and amber. It is recommended for evening wear.",new,,,"Royal Copenhagen",12,,"2011-02-07 03:16:12",161431,401144,RYCMA8,,"ROYAL COPENHAGEN by Royal Copenhagen - After Shave 8 oz",,0,0,,6.95,,,15.60,,15.16,,45.00,150,in-stock,,0,"2011-01-18 02:48:21",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_SKU_full_RYCMA8.jpg,1836,1836,,MensFragrance,0
16,0.00,Orchid,113965,401158,"ROYAL COPENHAGEN MUSK by Royal Copenhagen - After Shave 2 oz",,"Launched by the design house of Royal Copenhagen in 1976, ROYAL COPENHAGEN MUSK is classified as a refined, subtle, oriental fragrance. This masculine scent possesses a blend of basil, sage, clove, nutmeg and moss. It is recommended for evening wear.",new,,,"Royal Copenhagen",12,,"2011-02-07 03:16:12",161436,401158,RYCKMA2,,"ROYAL COPENHAGEN MUSK by Royal Copenhagen - After Shave 2 oz",,0,0,,6.95,,,8.99,,8.73,,27.00,150,in-stock,,0,"2010-09-21 02:35:49",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_SKU_full_RYCKMA2.jpg,1383,1383,,MensFragrance,0
16,0.00,Orchid,113966,401165,"ROYAL COPENHAGEN MUSK by Royal Copenhagen - Cologne Spray 2.5 oz",,"Launched by the design house of Royal Copenhagen in 1976, ROYAL COPENHAGEN MUSK is classified as a refined, subtle, oriental fragrance. This masculine scent possesses a blend of basil, sage, clove, nutmeg and moss. It is recommended for evening wear.",new,,,"Royal Copenhagen",12,,"2011-02-07 03:16:12",161437,401165,1128M,,"ROYAL COPENHAGEN MUSK by Royal Copenhagen - Cologne Spray 2.5 oz",,0,0,,6.95,,,9.25,,8.98,,37.50,150,in-stock,,0,"2010-12-22 02:46:42",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_1128M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113967,401157,"ROYAL COPENHAGEN MUSK by Royal Copenhagen - Deodorant Stick 2.5 oz",,"Launched by the design house of Royal Copenhagen in 1976, ROYAL COPENHAGEN MUSK is classified as a refined, subtle, oriental fragrance. This masculine scent possesses a blend of basil, sage, clove, nutmeg and moss. It is recommended for evening wear.",new,,,"Royal Copenhagen",12,,"2011-02-07 03:16:12",161438,401157,64545,,"ROYAL COPENHAGEN MUSK by Royal Copenhagen - Deodorant Stick 2.5 oz",,0,0,,6.95,,,4.80,,4.66,,12.50,150,in-stock,,0,"2011-02-01 17:38:38","2009-10-14 02:59:33","Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_SKU_full_64545.jpg,993,993,,MensFragrance,0
16,0.00,Orchid,113968,401166,"ROYAL COPENHAGEN MUSK by Royal Copenhagen - Cologne Spray 3.3 oz",,"Launched by the design house of Royal Copenhagen in 1976, ROYAL COPENHAGEN MUSK is classified as a refined, subtle, oriental fragrance. This masculine scent possesses a blend of basil, sage, clove, nutmeg and moss. It is recommended for evening wear.",new,,,"Royal Copenhagen",12,,"2011-02-07 03:16:12",161439,401166,1128M,,"ROYAL COPENHAGEN MUSK by Royal Copenhagen - Cologne Spray 3.3 oz",,0,0,,6.95,,,13.39,,13.00,,45.00,150,in-stock,,0,"2010-12-10 02:51:49",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_1128M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113969,401159,"ROYAL COPENHAGEN MUSK by Royal Copenhagen - After Shave 4 oz",,"Launched by the design house of Royal Copenhagen in 1976, ROYAL COPENHAGEN MUSK is classified as a refined, subtle, oriental fragrance. This masculine scent possesses a blend of basil, sage, clove, nutmeg and moss. It is recommended for evening wear.",new,,,"Royal Copenhagen",12,,"2011-02-07 03:16:12",161440,401159,RYCKMA4,,"ROYAL COPENHAGEN MUSK by Royal Copenhagen - After Shave 4 oz",,0,0,,6.95,,,12.34,,11.99,,34.00,150,in-stock,,0,"2011-01-20 02:42:19",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_SKU_full_RYCKMA4.jpg,1545,1575,,MensFragrance,0
16,0.00,Orchid,113971,401156,"ROYAL COPENHAGEN MUSK by Royal Copenhagen - After Shave Lotion 8 oz",,"Launched by the design house of Royal Copenhagen in 1976, ROYAL COPENHAGEN MUSK is classified as a refined, subtle, oriental fragrance. This masculine scent possesses a blend of basil, sage, clove, nutmeg and moss. It is recommended for evening wear.",new,,,"Royal Copenhagen",12,,"2011-02-07 03:16:12",161442,401156,XMROYMUAS,,"ROYAL COPENHAGEN MUSK by Royal Copenhagen - After Shave Lotion 8 oz",,0,0,,6.95,,,13.45,,13.06,,45.00,150,in-stock,,0,"2010-12-22 02:46:42",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_SKU_full_XMROYMUAS.jpg,1916,1916,,MensFragrance,0
16,0.00,Orchid,113972,401163,"ROYAL COPENHAGEN MUSK by Royal Copenhagen - Cologne 8 oz",,"Launched by the design house of Royal Copenhagen in 1976, ROYAL COPENHAGEN MUSK is classified as a refined, subtle, oriental fragrance. This masculine scent possesses a blend of basil, sage, clove, nutmeg and moss. It is recommended for evening wear.",new,,,"Royal Copenhagen",12,,"2011-02-07 03:16:12",161443,401163,1128M,,"ROYAL COPENHAGEN MUSK by Royal Copenhagen - Cologne 8 oz",,0,0,,6.95,,,14.55,,14.13,,60.00,150,in-stock,,0,"2010-11-06 02:43:23",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_1128M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113974,401169,"ROYAL COPENHAGEN SPORT by Royal Copenhagen - After Shave 2 oz",,"This energetic scent is the most popular with up-beat active males. This fresh, citrus scent has notes of a novel form of frankincense, vetiver, sandalwood, lemon, orange flower, jasmine, olibanum, warm mosses, and amber. This cologne is great for professional wear, but can also be worn casually.",new,,,"Royal Copenhagen",12,,"2011-02-07 03:16:12",161445,401169,mrcsas2,,"ROYAL COPENHAGEN SPORT by Royal Copenhagen - After Shave 2 oz",,0,0,,6.95,,,6.32,,6.14,,25.00,150,in-stock,,0,"2010-12-05 02:42:21",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_SKU_full_mrcsas2.jpg,1065,1065,,MensFragrance,0
16,0.00,Orchid,113989,401202,"Royall Bay Rhum by Royall Fragrances - All Purpose Lotion / Cologne 4 oz",,"Royall Bay Rhum is a classic scent that will make any man feel unbelievably fresh. Made from oil Myrcia Acris from the Dominican, only the finest leaves are used to make Bay Rhum. The exact method of preparation is unknown outside the West Indies.",new,,,"Royall Fragrances",12,,"2011-02-07 03:16:12",161460,401202,1134M,,"Royall Bay Rhum by Royall Fragrances - All Purpose Lotion / Cologne 4 oz",,0,0,,6.95,,,19.65,,19.10,,40.00,150,in-stock,,0,"2011-01-18 02:48:22",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_1134M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113990,401203,"Royall Bay Rhum by Royall Fragrances - All Purpose Lotion / Cologne 8 oz",,"Royall Bay Rhum is a classic scent that will make any man feel unbelievably fresh. Made from oil Myrcia Acris from the Dominican, only the finest leaves are used to make Bay Rhum. The exact method of preparation is unknown outside the West Indies.",new,,,"Royall Fragrances",12,,"2011-02-07 03:16:12",161461,401203,1134M,,"Royall Bay Rhum by Royall Fragrances - All Purpose Lotion / Cologne 8 oz",,0,0,,6.95,,,24.14,,23.45,,55.00,150,in-stock,,0,"2010-12-23 02:44:18",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_1134M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113991,401204,"ROYALL LYME by Royall Fragrances - All Purpose Lotion / Cologne 4 oz",,"Royall Lyme is a classic scent that was launched in 1957. The secret blend of spices from all over the world have lead this timeless classic that is zestful. Royall Lyme can be used as after shave or a body cologne.",new,,,"Royall Fragrances",12,,"2011-02-07 03:16:12",161462,401204,1135M,,"ROYALL LYME by Royall Fragrances - All Purpose Lotion / Cologne 4 oz",,0,0,,6.95,,,20.63,,20.04,,40.00,150,in-stock,,0,"2011-01-21 02:49:02",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_1135M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113992,401205,"ROYALL LYME by Royall Fragrances - All Purpose Lotion / Cologne 8 oz",,"Royall Lyme is a classic scent that was launched in 1957. The secret blend of spices from all over the world have lead this timeless classic that is zestful. Royall Lyme can be used as after shave or a body cologne.",new,,,"Royall Fragrances",12,,"2011-02-07 03:16:12",161463,401205,1135M,,"ROYALL LYME by Royall Fragrances - All Purpose Lotion / Cologne 8 oz",,0,0,,6.95,,,27.36,,26.58,,55.00,150,in-stock,,0,"2011-01-21 02:49:02",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_1135M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113993,403253,"Royall Mandarin by Royall Fragrances - All Purpose Lotion / Cologne 4 oz",,"Royall Mandarin by Royall Fragrances is the newest aroma from this classic company. Loyal followers of the Royall Fragrances will love the blend of  fresh citrus of Mandarin oranges.",new,,,"Royall Fragrances",12,,"2011-02-07 03:16:12",161464,403253,1587M,,"Royall Mandarin by Royall Fragrances - All Purpose Lotion / Cologne 4 oz",,0,0,,6.95,,,20.63,,20.04,,45.00,150,in-stock,,0,"2011-01-15 02:57:17",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_1587M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113994,403254,"Royall Mandarin by Royall Fragrances - All Purpose Lotion / Cologne 8 oz",,"Royall Mandarin by Royall Fragrances is the newest aroma from this classic company. Loyal followers of the Royall Fragrances will love the blend of  fresh citrus of Mandarin oranges.",new,,,"Royall Fragrances",12,,"2011-02-07 03:16:12",161465,403254,1587M,,"Royall Mandarin by Royall Fragrances - All Purpose Lotion / Cologne 8 oz",,0,0,,6.95,,,24.37,,23.68,,55.00,150,in-stock,,0,"2011-02-03 02:54:18",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_1587M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113995,401210,"ROYALL MUSKE by Royall Fragrances - All Purpose Lotion / Cologne 4 oz",,"Launched in 1957, Royall Muske by Royall Fragrances is a timeless classic scent for every man. A sweet,spicy scent that leaves any man feeling luxurious. This masculine scent is recommended for a romantic evening.",new,,,"Royall Fragrances",12,,"2011-02-07 03:16:12",161466,401210,1136M,,"ROYALL MUSKE by Royall Fragrances - All Purpose Lotion / Cologne 4 oz",,0,0,,6.95,,,18.75,,18.21,,47.00,150,in-stock,,0,"2011-01-07 03:11:25",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_1136M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113996,401211,"ROYALL MUSKE by Royall Fragrances - All Purpose Lotion / Cologne 8 oz",,"Launched in 1957, Royall Muske by Royall Fragrances is a timeless classic scent for every man. A sweet,spicy scent that leaves any man feeling luxurious. This masculine scent is recommended for a romantic evening.",new,,,"Royall Fragrances",12,,"2011-02-07 03:16:12",161467,401211,1136M,,"ROYALL MUSKE by Royall Fragrances - All Purpose Lotion / Cologne 8 oz",,0,0,,6.95,,,24.14,,23.45,,55.00,150,in-stock,,0,"2010-12-15 02:56:16",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_1136M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113997,401214,"ROYALL SPYCE by Royall Fragrances - All Purpose Lotion / Cologne 4 oz",,"Royall Spyce has been a long standing classic with men, first introduced in 1954 by Royall Fragrances.",new,,,"Royall Fragrances",12,,"2011-02-07 03:16:12",161468,401214,1137M,,"ROYALL SPYCE by Royall Fragrances - All Purpose Lotion / Cologne 4 oz",,0,0,,6.95,,,19.65,,19.10,,40.00,150,in-stock,,0,"2011-01-18 02:48:22",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_1137M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,113998,401213,"ROYALL SPYCE by Royall Fragrances - All Purpose Lotion / Cologne 8 oz",,"Royall Spyce has been a long standing classic with men, first introduced in 1954 by Royall Fragrances.",new,,,"Royall Fragrances",12,,"2011-02-07 03:16:12",161469,401213,1137M,,"ROYALL SPYCE by Royall Fragrances - All Purpose Lotion / Cologne 8 oz",,0,0,,6.95,,,28.76,,27.94,,55.00,150,in-stock,,0,"2011-01-21 02:49:02",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_1137M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,114000,415824,"Rykiel Homme Grey by Sonia Rykiel - Eau De Toilette Spray 4.2 oz",,"Warm and Sensual, Rykiel Homme Grey by Sonia Rykiel is for any man. Unmistaken and modern it's scent will capture the heart of a man. Masculine but not macho, this warm scent is a blend of Japanese Yuzu, Mandarin, Orange Tree Leaves, Green Apple, Star Anise, Nutmeg, Cinnamon, Cyclamen, Rose Wood, Sandalwood, Cedarwood, Tonka Bean, and Musk. Leaving any man feeling warm and confident.",new,,,"Sonia Rykiel",12,,"2011-02-07 03:16:12",161471,415824,60301M,,"Rykiel Homme Grey by Sonia Rykiel - Eau De Toilette Spray 4.2 oz",,0,0,,6.95,,,19.41,,18.86,,62.00,150,in-stock,,0,"2011-01-16 02:49:20",,"Catalog||Health & beauty||Perfume & fragrances||Men's||S-Z",,http://images.doba.com/products/16/images_products_Parent_60301M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,114003,401234,"SAFARI by Ralph Lauren - Eau De Toilette Spray 1.7 oz",,"Launched by the design house of Ralph Lauren in 1992, SAFARI is classified as a refreshing, spicy, lavender, amber fragrance. This masculine scent possesses a blend of lemon, lavender, leather, cinnamon, oakmoss and sandalwood. It is recommended for daytime wear.",new,,,"Ralph Lauren",12,,"2011-02-07 03:16:12",161474,401234,SAFMTS17,,"SAFARI by Ralph Lauren - Eau De Toilette Spray 1.7 oz",,0,0,,6.95,,,34.51,,33.53,,45.00,150,in-stock,,0,"2011-01-12 02:48:24",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_SKU_full_SAFMTS17.jpg,350,350,,MensFragrance,0
16,0.00,Orchid,114006,401235,"SAFARI by Ralph Lauren - Eau De Toilette Spray 2.5 oz",,"Launched by the design house of Ralph Lauren in 1992, SAFARI is classified as a refreshing, spicy, lavender, amber fragrance. This masculine scent possesses a blend of lemon, lavender, leather, cinnamon, oakmoss and sandalwood. It is recommended for daytime wear.",new,,,"Ralph Lauren",12,,"2011-02-07 03:16:12",161477,401235,1140M,,"SAFARI by Ralph Lauren - Eau De Toilette Spray 2.5 oz",,0,0,,6.95,,,44.88,,43.60,,55.00,150,in-stock,,0,"2011-01-21 02:49:11",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/16/images_products_Parent_1140M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,114013,401264,"SALVADOR DALI by Salvador Dali - Eau De Toilette Spray 3.4 oz",,"Launched by the design house of Salvador Dali in 1987, SALVADOR DALI is classified as a sharp, oriental, woody fragrance. This masculine scent possesses a blend of exotic woods, a supremely male fragrance. It is recommended for casual wear.",new,,,"Salvador Dali",12,,"2011-02-07 03:16:12",161484,401264,1143M,,"SALVADOR DALI by Salvador Dali - Eau De Toilette Spray 3.4 oz",,0,0,,6.95,,,23.74,,23.06,,58.50,150,in-stock,,0,"2011-02-01 17:39:27",,"Catalog||Health & beauty||Perfume & fragrances||Men's||S-Z",,http://images.doba.com/products/16/images_products_Parent_1143M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,114015,401276,"SALVATORE FERRAGAMO by Salvatore Ferragamo - Eau De Toilette Spray 1 oz",,"Launched by the design house of Salvatore Ferragamo in 1999, SALVATORE FERRAGAMO is classified as a refreshing, woody, mossy fragrance. This masculine scent possesses a blend of the fresh scent of grapefruit and fig, spices, and has low notes of woods and musk. It is recommended for daytime wear.",new,,,"Salvatore Ferragamo",12,,"2011-02-07 03:16:12",161486,401276,1144M,,"SALVATORE FERRAGAMO by Salvatore Ferragamo - Eau De Toilette Spray 1 oz",,0,0,,6.95,,,13.58,,13.19,,35.00,150,in-stock,,0,"2011-01-18 02:48:24",,"Catalog||Health & beauty||Perfume & fragrances||Men's||S-Z",,http://images.doba.com/products/16/images_products_Parent_1144M.jpg,125,125,,MensFragrance,0
